t	Theta RK	Energy 
0.01	0.099995	0.005
0.02	0.09998	0.00499999
0.03	0.0999551	0.00499998
0.04	0.0999202	0.00499996
0.05	0.0998754	0.00499992
0.06	0.0998208	0.00499986
0.07	0.0997562	0.00499977
0.08	0.0996819	0.00499966
0.09	0.0995977	0.00499952
0.1	0.0995037	0.00499934
0.11	0.0994	0.00499913
0.12	0.0992866	0.00499887
0.13	0.0991635	0.00499857
0.14	0.0990307	0.00499822
0.15	0.0988882	0.00499781
0.16	0.0987362	0.00499735
0.17	0.0985747	0.00499683
0.18	0.0984036	0.00499624
0.19	0.098223	0.00499559
0.2	0.098033	0.00499486
0.21	0.0978335	0.00499407
0.22	0.0976247	0.0049932
0.23	0.0974065	0.00499224
0.24	0.0971791	0.00499121
0.25	0.0969424	0.00499009
0.26	0.0966964	0.00498888
0.27	0.0964414	0.00498758
0.28	0.0961771	0.00498618
0.29	0.0959038	0.00498469
0.3	0.0956215	0.00498309
0.31	0.0953302	0.0049814
0.32	0.0950299	0.00497959
0.33	0.0947208	0.00497768
0.34	0.0944028	0.00497566
0.35	0.094076	0.00497352
0.36	0.0937405	0.00497127
0.37	0.0933962	0.0049689
0.38	0.0930434	0.00496641
0.39	0.0926819	0.0049638
0.4	0.0923119	0.00496106
0.41	0.0919334	0.00495819
0.42	0.0915465	0.0049552
0.43	0.0911512	0.00495207
0.44	0.0907476	0.00494882
0.45	0.0903358	0.00494542
0.46	0.0899157	0.00494189
0.47	0.0894875	0.00493823
0.48	0.0890512	0.00493442
0.49	0.0886069	0.00493047
0.5	0.0881546	0.00492638
0.51	0.0876945	0.00492215
0.52	0.0872264	0.00491776
0.53	0.0867506	0.00491324
0.54	0.0862671	0.00490856
0.55	0.085776	0.00490374
0.56	0.0852772	0.00489876
0.57	0.0847709	0.00489363
0.58	0.0842572	0.00488836
0.59	0.0837361	0.00488292
0.6	0.0832076	0.00487734
0.61	0.0826719	0.0048716
0.62	0.082129	0.00486571
0.63	0.081579	0.00485965
0.64	0.081022	0.00485345
0.65	0.0804579	0.00484709
0.66	0.079887	0.00484057
0.67	0.0793092	0.00483389
0.68	0.0787246	0.00482705
0.69	0.0781333	0.00482006
0.7	0.0775355	0.00481291
0.71	0.076931	0.00480561
0.72	0.0763201	0.00479814
0.73	0.0757028	0.00479052
0.74	0.0750791	0.00478274
0.75	0.0744492	0.00477481
0.76	0.0738132	0.00476671
0.77	0.073171	0.00475847
0.78	0.0725228	0.00475006
0.79	0.0718686	0.0047415
0.8	0.0712086	0.00473279
0.81	0.0705428	0.00472392
0.82	0.0698712	0.0047149
0.83	0.069194	0.00470573
0.84	0.0685113	0.00469641
0.85	0.0678231	0.00468694
0.86	0.0671294	0.00467731
0.87	0.0664305	0.00466754
0.88	0.0657263	0.00465763
0.89	0.065017	0.00464756
0.9	0.0643026	0.00463736
0.91	0.0635832	0.004627
0.92	0.0628588	0.00461651
0.93	0.0621297	0.00460588
0.94	0.0613957	0.00459511
0.95	0.0606572	0.0045842
0.96	0.059914	0.00457315
0.97	0.0591663	0.00456197
0.98	0.0584143	0.00455066
0.99	0.0576579	0.00453921
1	0.0568972	0.00452764
1.01	0.0561324	0.00451594
1.02	0.0553635	0.00450412
1.03	0.0545906	0.00449217
1.04	0.0538137	0.0044801
1.05	0.0530331	0.00446791
1.06	0.0522487	0.00445561
1.07	0.0514607	0.00444319
1.08	0.0506691	0.00443066
1.09	0.0498741	0.00441801
1.1	0.0490756	0.00440526
1.11	0.0482738	0.00439241
1.12	0.0474688	0.00437945
1.13	0.0466607	0.00436639
1.14	0.0458495	0.00435323
1.15	0.0450354	0.00433997
1.16	0.0442184	0.00432662
1.17	0.0433986	0.00431318
1.18	0.0425761	0.00429965
1.19	0.041751	0.00428603
1.2	0.0409234	0.00427233
1.21	0.0400934	0.00425855
1.22	0.039261	0.0042447
1.23	0.0384263	0.00423076
1.24	0.0375895	0.00421676
1.25	0.0367506	0.00420268
1.26	0.0359096	0.00418854
1.27	0.0350668	0.00417433
1.28	0.0342222	0.00416006
1.29	0.0333758	0.00414574
1.3	0.0325278	0.00413135
1.31	0.0316782	0.00411692
1.32	0.0308272	0.00410243
1.33	0.0299748	0.0040879
1.34	0.0291211	0.00407333
1.35	0.0282662	0.00405871
1.36	0.0274102	0.00404405
1.37	0.0265531	0.00402936
1.38	0.0256951	0.00401464
1.39	0.0248363	0.00399989
1.4	0.0239767	0.00398511
1.41	0.0231164	0.00397031
1.42	0.0222555	0.00395548
1.43	0.0213941	0.00394065
1.44	0.0205323	0.00392579
1.45	0.0196702	0.00391093
1.46	0.0188079	0.00389605
1.47	0.0179453	0.00388117
1.48	0.0170827	0.00386629
1.49	0.0162202	0.00385141
1.5	0.0153577	0.00383653
1.51	0.0144954	0.00382166
1.52	0.0136334	0.0038068
1.53	0.0127717	0.00379195
1.54	0.0119105	0.00377712
1.55	0.0110499	0.00376231
1.56	0.0101898	0.00374751
1.57	0.00933046	0.00373274
1.58	0.00847189	0.003718
1.59	0.00761418	0.00370329
1.6	0.00675744	0.00368861
1.61	0.00590172	0.00367396
1.62	0.00504713	0.00365935
1.63	0.00419374	0.00364479
1.64	0.00334164	0.00363027
1.65	0.00249091	0.00361579
1.66	0.00164162	0.00360137
1.67	0.000793872	0.00358699
1.68	-5.22636e-05	0.00357267
1.69	-0.000896704	0.00355841
1.7	-0.00173937	0.00354421
1.71	-0.00258017	0.00353007
1.72	-0.00341904	0.003516
1.73	-0.00425589	0.00350199
1.74	-0.00509064	0.00348805
1.75	-0.00592322	0.00347419
1.76	-0.00675354	0.0034604
1.77	-0.00758153	0.00344669
1.78	-0.00840711	0.00343306
1.79	-0.00923019	0.00341951
1.8	-0.0100507	0.00340605
1.81	-0.0108686	0.00339267
1.82	-0.0116837	0.00337938
1.83	-0.0124961	0.00336618
1.84	-0.0133056	0.00335307
1.85	-0.0141121	0.00334006
1.86	-0.0149157	0.00332715
1.87	-0.0157161	0.00331434
1.88	-0.0165133	0.00330162
1.89	-0.0173074	0.00328901
1.9	-0.0180981	0.00327651
1.91	-0.0188854	0.00326411
1.92	-0.0196692	0.00325182
1.93	-0.0204495	0.00323965
1.94	-0.0212263	0.00322758
1.95	-0.0219993	0.00321563
1.96	-0.0227686	0.00320379
1.97	-0.0235341	0.00319207
1.98	-0.0242957	0.00318047
1.99	-0.0250534	0.00316899
2	-0.025807	0.00315763
2.01	-0.0265566	0.00314639
2.02	-0.027302	0.00313528
2.03	-0.0280432	0.00312429
2.04	-0.0287801	0.00311343
2.05	-0.0295127	0.0031027
2.06	-0.0302408	0.0030921
2.07	-0.0309645	0.00308162
2.08	-0.0316836	0.00307128
2.09	-0.0323982	0.00306107
2.1	-0.033108	0.00305099
2.11	-0.0338132	0.00304104
2.12	-0.0345136	0.00303123
2.13	-0.0352091	0.00302156
2.14	-0.0358997	0.00301202
2.15	-0.0365853	0.00300262
2.16	-0.0372659	0.00299335
2.17	-0.0379415	0.00298423
2.18	-0.0386118	0.00297524
2.19	-0.039277	0.00296639
2.2	-0.039937	0.00295768
2.21	-0.0405916	0.00294911
2.22	-0.0412409	0.00294068
2.23	-0.0418847	0.00293238
2.24	-0.0425231	0.00292423
2.25	-0.043156	0.00291622
2.26	-0.0437833	0.00290835
2.27	-0.0444049	0.00290062
2.28	-0.0450209	0.00289304
2.29	-0.0456312	0.00288559
2.3	-0.0462356	0.00287828
2.31	-0.0468343	0.00287111
2.32	-0.047427	0.00286408
2.33	-0.0480139	0.0028572
2.34	-0.0485948	0.00285045
2.35	-0.0491696	0.00284384
2.36	-0.0497384	0.00283737
2.37	-0.0503011	0.00283104
2.38	-0.0508577	0.00282484
2.39	-0.051408	0.00281878
2.4	-0.0519522	0.00281286
2.41	-0.05249	0.00280708
2.42	-0.0530215	0.00280143
2.43	-0.0535467	0.00279591
2.44	-0.0540655	0.00279053
2.45	-0.0545778	0.00278528
2.46	-0.0550837	0.00278016
2.47	-0.055583	0.00277517
2.48	-0.0560758	0.00277032
2.49	-0.056562	0.00276559
2.5	-0.0570416	0.00276099
2.51	-0.0575145	0.00275651
2.52	-0.0579807	0.00275217
2.53	-0.0584402	0.00274794
2.54	-0.058893	0.00274384
2.55	-0.059339	0.00273987
2.56	-0.0597781	0.00273601
2.57	-0.0602104	0.00273227
2.58	-0.0606358	0.00272865
2.59	-0.0610543	0.00272515
2.6	-0.0614659	0.00272176
2.61	-0.0618705	0.00271849
2.62	-0.0622682	0.00271532
2.63	-0.0626588	0.00271227
2.64	-0.0630423	0.00270933
2.65	-0.0634188	0.00270649
2.66	-0.0637883	0.00270376
2.67	-0.0641506	0.00270114
2.68	-0.0645058	0.00269862
2.69	-0.0648538	0.00269619
2.7	-0.0651946	0.00269387
2.71	-0.0655283	0.00269164
2.72	-0.0658547	0.00268951
2.73	-0.0661739	0.00268747
2.74	-0.0664859	0.00268553
2.75	-0.0667906	0.00268367
2.76	-0.067088	0.0026819
2.77	-0.0673781	0.00268022
2.78	-0.0676609	0.00267862
2.79	-0.0679364	0.0026771
2.8	-0.0682046	0.00267566
2.81	-0.0684653	0.0026743
2.82	-0.0687188	0.00267302
2.83	-0.0689649	0.00267181
2.84	-0.0692035	0.00267067
2.85	-0.0694348	0.0026696
2.86	-0.0696587	0.00266859
2.87	-0.0698752	0.00266766
2.88	-0.0700843	0.00266678
2.89	-0.0702859	0.00266597
2.9	-0.0704802	0.00266521
2.91	-0.070667	0.00266452
2.92	-0.0708464	0.00266387
2.93	-0.0710183	0.00266328
2.94	-0.0711828	0.00266274
2.95	-0.0713398	0.00266225
2.96	-0.0714895	0.0026618
2.97	-0.0716316	0.00266139
2.98	-0.0717664	0.00266103
2.99	-0.0718937	0.00266071
3	-0.0720135	0.00266042
3.01	-0.0721259	0.00266017
3.02	-0.0722309	0.00265995
3.03	-0.0723285	0.00265976
3.04	-0.0724187	0.00265959
3.05	-0.0725014	0.00265946
3.06	-0.0725767	0.00265934
3.07	-0.0726447	0.00265925
3.08	-0.0727052	0.00265918
3.09	-0.0727583	0.00265912
3.1	-0.0728041	0.00265908
3.11	-0.0728425	0.00265905
3.12	-0.0728736	0.00265903
3.13	-0.0728973	0.00265902
3.14	-0.0729137	0.00265901
3.15	-0.0729228	0.00265901
3.16	-0.0729245	0.00265901
3.17	-0.072919	0.00265901
3.18	-0.0729062	0.00265901
3.19	-0.0728861	0.002659
3.2	-0.0728588	0.00265898
3.21	-0.0728243	0.00265896
3.22	-0.0727826	0.00265892
3.23	-0.0727337	0.00265888
3.24	-0.0726776	0.00265881
3.25	-0.0726144	0.00265873
3.26	-0.072544	0.00265863
3.27	-0.0724666	0.00265851
3.28	-0.072382	0.00265837
3.29	-0.0722904	0.0026582
3.3	-0.0721917	0.00265801
3.31	-0.0720861	0.00265779
3.32	-0.0719734	0.00265753
3.33	-0.0718538	0.00265724
3.34	-0.0717272	0.00265692
3.35	-0.0715938	0.00265657
3.36	-0.0714534	0.00265617
3.37	-0.0713062	0.00265574
3.38	-0.0711522	0.00265527
3.39	-0.0709913	0.00265475
3.4	-0.0708237	0.00265419
3.41	-0.0706493	0.00265358
3.42	-0.0704683	0.00265292
3.43	-0.0702805	0.00265222
3.44	-0.0700862	0.00265146
3.45	-0.0698852	0.00265065
3.46	-0.0696776	0.00264979
3.47	-0.0694634	0.00264887
3.48	-0.0692428	0.0026479
3.49	-0.0690157	0.00264687
3.5	-0.0687821	0.00264578
3.51	-0.0685422	0.00264463
3.52	-0.0682958	0.00264341
3.53	-0.0680432	0.00264214
3.54	-0.0677842	0.0026408
3.55	-0.067519	0.00263939
3.56	-0.0672476	0.00263791
3.57	-0.06697	0.00263637
3.58	-0.0666863	0.00263476
3.59	-0.0663964	0.00263308
3.6	-0.0661006	0.00263133
3.61	-0.0657987	0.00262951
3.62	-0.0654908	0.00262761
3.63	-0.065177	0.00262564
3.64	-0.0648573	0.0026236
3.65	-0.0645318	0.00262148
3.66	-0.0642005	0.00261929
3.67	-0.0638634	0.00261701
3.68	-0.0635207	0.00261466
3.69	-0.0631722	0.00261224
3.7	-0.0628182	0.00260973
3.71	-0.0624586	0.00260714
3.72	-0.0620935	0.00260448
3.73	-0.0617228	0.00260173
3.74	-0.0613468	0.0025989
3.75	-0.0609654	0.00259599
3.76	-0.0605787	0.002593
3.77	-0.0601866	0.00258993
3.78	-0.0597894	0.00258677
3.79	-0.059387	0.00258353
3.8	-0.0589794	0.00258021
3.81	-0.0585668	0.0025768
3.82	-0.0581491	0.00257331
3.83	-0.0577265	0.00256974
3.84	-0.0572989	0.00256609
3.85	-0.0568665	0.00256235
3.86	-0.0564293	0.00255852
3.87	-0.0559872	0.00255461
3.88	-0.0555405	0.00255062
3.89	-0.0550892	0.00254655
3.9	-0.0546332	0.00254239
3.91	-0.0541727	0.00253815
3.92	-0.0537076	0.00253382
3.93	-0.0532382	0.00252942
3.94	-0.0527644	0.00252493
3.95	-0.0522862	0.00252035
3.96	-0.0518038	0.0025157
3.97	-0.0513172	0.00251096
3.98	-0.0508264	0.00250615
3.99	-0.0503315	0.00250125
4	-0.0498326	0.00249627
4.01	-0.0493297	0.00249121
4.02	-0.0488228	0.00248607
4.03	-0.0483121	0.00248086
4.04	-0.0477976	0.00247556
4.05	-0.0472794	0.00247019
4.06	-0.0467575	0.00246474
4.07	-0.0462319	0.00245922
4.08	-0.0457028	0.00245362
4.09	-0.0451701	0.00244794
4.1	-0.044634	0.0024422
4.11	-0.0440946	0.00243638
4.12	-0.0435518	0.00243048
4.13	-0.0430057	0.00242452
4.14	-0.0424564	0.00241848
4.15	-0.041904	0.00241238
4.16	-0.0413485	0.00240621
4.17	-0.04079	0.00239997
4.18	-0.0402285	0.00239367
4.19	-0.0396641	0.0023873
4.2	-0.0390969	0.00238086
4.21	-0.0385269	0.00237436
4.22	-0.0379542	0.0023678
4.23	-0.0373789	0.00236118
4.24	-0.036801	0.0023545
4.25	-0.0362205	0.00234776
4.26	-0.0356376	0.00234097
4.27	-0.0350523	0.00233412
4.28	-0.0344647	0.00232721
4.29	-0.0338748	0.00232025
4.3	-0.0332827	0.00231324
4.31	-0.0326884	0.00230618
4.32	-0.0320921	0.00229906
4.33	-0.0314937	0.0022919
4.34	-0.0308934	0.0022847
4.35	-0.0302913	0.00227745
4.36	-0.0296873	0.00227015
4.37	-0.0290815	0.00226281
4.38	-0.028474	0.00225543
4.39	-0.027865	0.00224801
4.4	-0.0272543	0.00224055
4.41	-0.0266421	0.00223306
4.42	-0.0260285	0.00222553
4.43	-0.0254136	0.00221796
4.44	-0.0247973	0.00221037
4.45	-0.0241798	0.00220274
4.46	-0.0235611	0.00219508
4.47	-0.0229412	0.0021874
4.48	-0.0223204	0.00217969
4.49	-0.0216985	0.00217196
4.5	-0.0210757	0.0021642
4.51	-0.020452	0.00215642
4.52	-0.0198276	0.00214862
4.53	-0.0192024	0.0021408
4.54	-0.0185765	0.00213297
4.55	-0.0179501	0.00212512
4.56	-0.0173231	0.00211726
4.57	-0.0166956	0.00210938
4.58	-0.0160677	0.0021015
4.59	-0.0154395	0.00209361
4.6	-0.0148109	0.0020857
4.61	-0.0141822	0.0020778
4.62	-0.0135533	0.00206989
4.63	-0.0129243	0.00206197
4.64	-0.0122952	0.00205406
4.65	-0.0116662	0.00204615
4.66	-0.0110373	0.00203824
4.67	-0.0104085	0.00203033
4.68	-0.00977994	0.00202243
4.69	-0.00915166	0.00201453
4.7	-0.00852373	0.00200665
4.71	-0.00789619	0.00199877
4.72	-0.00726913	0.00199091
4.73	-0.00664258	0.00198306
4.74	-0.00601663	0.00197522
4.75	-0.00539133	0.0019674
4.76	-0.00476673	0.0019596
4.77	-0.00414291	0.00195181
4.78	-0.00351992	0.00194405
4.79	-0.00289783	0.00193631
4.8	-0.00227669	0.00192859
4.81	-0.00165656	0.0019209
4.82	-0.0010375	0.00191324
4.83	-0.000419581	0.0019056
4.84	0.000197148	0.001898
4.85	0.000812625	0.00189042
4.86	0.00142679	0.00188287
4.87	0.00203959	0.00187536
4.88	0.00265096	0.00186789
4.89	0.00326084	0.00186045
4.9	0.00386918	0.00185305
4.91	0.00447591	0.00184569
4.92	0.00508099	0.00183836
4.93	0.00568435	0.00183108
4.94	0.00628593	0.00182384
4.95	0.00688569	0.00181665
4.96	0.00748356	0.0018095
4.97	0.00807949	0.0018024
4.98	0.00867342	0.00179534
4.99	0.0092653	0.00178834
5	0.00985507	0.00178138
5.01	0.0104427	0.00177448
5.02	0.0110281	0.00176762
5.03	0.0116112	0.00176082
5.04	0.012192	0.00175407
5.05	0.0127704	0.00174738
5.06	0.0133464	0.00174075
5.07	0.0139199	0.00173417
5.08	0.0144908	0.00172765
5.09	0.0150592	0.00172119
5.1	0.0156249	0.00171479
5.11	0.016188	0.00170845
5.12	0.0167483	0.00170217
5.13	0.0173058	0.00169595
5.14	0.0178605	0.0016898
5.15	0.0184122	0.00168371
5.16	0.0189611	0.00167769
5.17	0.0195069	0.00167173
5.18	0.0200497	0.00166583
5.19	0.0205894	0.00166001
5.2	0.021126	0.00165425
5.21	0.0216594	0.00164856
5.22	0.0221896	0.00164294
5.23	0.0227164	0.00163739
5.24	0.02324	0.0016319
5.25	0.0237602	0.00162649
5.26	0.024277	0.00162115
5.27	0.0247903	0.00161588
5.28	0.0253002	0.00161068
5.29	0.0258064	0.00160556
5.3	0.0263091	0.0016005
5.31	0.0268082	0.00159552
5.32	0.0273036	0.00159061
5.33	0.0277952	0.00158578
5.34	0.0282831	0.00158102
5.35	0.0287673	0.00157633
5.36	0.0292475	0.00157172
5.37	0.0297239	0.00156718
5.38	0.0301964	0.00156271
5.39	0.0306649	0.00155832
5.4	0.0311294	0.00155401
5.41	0.0315898	0.00154977
5.42	0.0320462	0.0015456
5.43	0.0324985	0.00154151
5.44	0.0329466	0.00153749
5.45	0.0333906	0.00153355
5.46	0.0338303	0.00152968
5.47	0.0342657	0.00152589
5.48	0.0346969	0.00152217
5.49	0.0351237	0.00151853
5.5	0.0355462	0.00151496
5.51	0.0359643	0.00151146
5.52	0.036378	0.00150804
5.53	0.0367871	0.00150469
5.54	0.0371918	0.00150142
5.55	0.037592	0.00149821
5.56	0.0379876	0.00149508
5.57	0.0383787	0.00149203
5.58	0.0387651	0.00148904
5.59	0.0391469	0.00148612
5.6	0.039524	0.00148328
5.61	0.0398964	0.00148051
5.62	0.040264	0.0014778
5.63	0.040627	0.00147517
5.64	0.0409851	0.0014726
5.65	0.0413384	0.00147011
5.66	0.0416869	0.00146768
5.67	0.0420305	0.00146532
5.68	0.0423693	0.00146302
5.69	0.0427031	0.00146079
5.7	0.043032	0.00145863
5.71	0.0433559	0.00145653
5.72	0.0436749	0.0014545
5.73	0.0439888	0.00145252
5.74	0.0442978	0.00145062
5.75	0.0446017	0.00144877
5.76	0.0449005	0.00144698
5.77	0.0451943	0.00144526
5.78	0.0454829	0.00144359
5.79	0.0457664	0.00144198
5.8	0.0460448	0.00144043
5.81	0.0463181	0.00143894
5.82	0.0465861	0.0014375
5.83	0.046849	0.00143612
5.84	0.0471067	0.00143479
5.85	0.0473591	0.00143352
5.86	0.0476063	0.0014323
5.87	0.0478483	0.00143112
5.88	0.048085	0.00143
5.89	0.0483164	0.00142893
5.9	0.0485425	0.00142791
5.91	0.0487634	0.00142693
5.92	0.0489789	0.00142601
5.93	0.0491891	0.00142512
5.94	0.0493939	0.00142428
5.95	0.0495934	0.00142349
5.96	0.0497876	0.00142273
5.97	0.0499764	0.00142202
5.98	0.0501598	0.00142135
5.99	0.0503379	0.00142071
6	0.0505106	0.00142012
6.01	0.0506778	0.00141956
6.02	0.0508397	0.00141903
6.03	0.0509962	0.00141854
6.04	0.0511473	0.00141809
6.05	0.0512929	0.00141766
6.06	0.0514332	0.00141727
6.07	0.051568	0.0014169
6.08	0.0516974	0.00141657
6.09	0.0518214	0.00141626
6.1	0.0519399	0.00141598
6.11	0.0520531	0.00141572
6.12	0.0521608	0.00141549
6.13	0.0522631	0.00141528
6.14	0.0523599	0.0014151
6.15	0.0524514	0.00141493
6.16	0.0525374	0.00141478
6.17	0.052618	0.00141465
6.18	0.0526931	0.00141454
6.19	0.0527629	0.00141444
6.2	0.0528272	0.00141436
6.21	0.0528862	0.00141429
6.22	0.0529397	0.00141423
6.23	0.0529879	0.00141418
6.24	0.0530306	0.00141415
6.25	0.053068	0.00141412
6.26	0.0531	0.0014141
6.27	0.0531266	0.00141408
6.28	0.0531479	0.00141408
6.29	0.0531638	0.00141407
6.3	0.0531743	0.00141407
6.31	0.0531796	0.00141407
6.32	0.0531795	0.00141407
6.33	0.0531741	0.00141407
6.34	0.0531634	0.00141406
6.35	0.0531474	0.00141406
6.36	0.0531261	0.00141405
6.37	0.0530996	0.00141404
6.38	0.0530678	0.00141402
6.39	0.0530308	0.00141399
6.4	0.0529886	0.00141395
6.41	0.0529411	0.00141391
6.42	0.0528885	0.00141385
6.43	0.0528306	0.00141378
6.44	0.0527677	0.00141371
6.45	0.0526995	0.00141361
6.46	0.0526263	0.00141351
6.47	0.0525479	0.00141338
6.48	0.0524644	0.00141324
6.49	0.0523759	0.00141309
6.5	0.0522823	0.00141291
6.51	0.0521837	0.00141272
6.52	0.05208	0.0014125
6.53	0.0519714	0.00141227
6.54	0.0518577	0.00141201
6.55	0.0517392	0.00141173
6.56	0.0516157	0.00141142
6.57	0.0514873	0.00141109
6.58	0.051354	0.00141074
6.59	0.0512158	0.00141035
6.6	0.0510728	0.00140994
6.61	0.050925	0.00140951
6.62	0.0507724	0.00140904
6.63	0.050615	0.00140855
6.64	0.0504529	0.00140802
6.65	0.050286	0.00140746
6.66	0.0501145	0.00140688
6.67	0.0499383	0.00140625
6.68	0.0497575	0.0014056
6.69	0.049572	0.00140491
6.7	0.049382	0.00140419
6.71	0.0491874	0.00140343
6.72	0.0489883	0.00140264
6.73	0.0487847	0.00140181
6.74	0.0485767	0.00140095
6.75	0.0483642	0.00140004
6.76	0.0481473	0.0013991
6.77	0.047926	0.00139812
6.78	0.0477004	0.0013971
6.79	0.0474704	0.00139605
6.8	0.0472362	0.00139495
6.81	0.0469977	0.00139381
6.82	0.046755	0.00139263
6.83	0.0465082	0.00139141
6.84	0.0462571	0.00139015
6.85	0.046002	0.00138885
6.86	0.0457427	0.00138751
6.87	0.0454794	0.00138612
6.88	0.0452121	0.00138469
6.89	0.0449408	0.00138322
6.9	0.0446656	0.00138171
6.91	0.0443865	0.00138015
6.92	0.0441034	0.00137854
6.93	0.0438166	0.0013769
6.94	0.0435259	0.00137521
6.95	0.0432315	0.00137348
6.96	0.0429333	0.0013717
6.97	0.0426314	0.00136987
6.98	0.0423259	0.00136801
6.99	0.0420168	0.0013661
7	0.0417041	0.00136414
7.01	0.0413878	0.00136214
7.02	0.041068	0.0013601
7.03	0.0407448	0.00135801
7.04	0.0404182	0.00135587
7.05	0.0400881	0.00135369
7.06	0.0397548	0.00135147
7.07	0.0394181	0.0013492
7.08	0.0390781	0.00134689
7.09	0.038735	0.00134454
7.1	0.0383886	0.00134214
7.11	0.0380391	0.00133969
7.12	0.0376865	0.00133721
7.13	0.0373308	0.00133468
7.14	0.0369722	0.00133211
7.15	0.0366105	0.00132949
7.16	0.0362459	0.00132683
7.17	0.0358784	0.00132413
7.18	0.0355081	0.00132139
7.19	0.0351349	0.0013186
7.2	0.034759	0.00131578
7.21	0.0343804	0.00131291
7.22	0.0339991	0.00131
7.23	0.0336152	0.00130705
7.24	0.0332286	0.00130406
7.25	0.0328396	0.00130104
7.26	0.032448	0.00129797
7.27	0.0320539	0.00129486
7.28	0.0316575	0.00129172
7.29	0.0312587	0.00128854
7.3	0.0308575	0.00128532
7.31	0.0304541	0.00128207
7.32	0.0300484	0.00127877
7.33	0.0296405	0.00127545
7.34	0.0292305	0.00127209
7.35	0.0288184	0.00126869
7.36	0.0284043	0.00126526
7.37	0.0279881	0.00126179
7.38	0.0275699	0.0012583
7.39	0.0271499	0.00125477
7.4	0.026728	0.00125121
7.41	0.0263042	0.00124762
7.42	0.0258787	0.00124399
7.43	0.0254514	0.00124034
7.44	0.0250224	0.00123666
7.45	0.0245918	0.00123296
7.46	0.0241596	0.00122922
7.47	0.0237259	0.00122546
7.48	0.0232906	0.00122167
7.49	0.0228539	0.00121785
7.5	0.0224158	0.00121401
7.51	0.0219763	0.00121015
7.52	0.0215355	0.00120626
7.53	0.0210934	0.00120236
7.54	0.0206501	0.00119843
7.55	0.0202056	0.00119447
7.56	0.01976	0.0011905
7.57	0.0193133	0.00118651
7.58	0.0188656	0.0011825
7.59	0.0184169	0.00117848
7.6	0.0179672	0.00117443
7.61	0.0175167	0.00117037
7.62	0.0170653	0.0011663
7.63	0.0166131	0.00116221
7.64	0.0161601	0.0011581
7.65	0.0157064	0.00115399
7.66	0.0152521	0.00114986
7.67	0.0147971	0.00114572
7.68	0.0143416	0.00114157
7.69	0.0138856	0.00113741
7.7	0.0134291	0.00113324
7.71	0.0129721	0.00112907
7.72	0.0125148	0.00112488
7.73	0.0120571	0.00112069
7.74	0.0115991	0.0011165
7.75	0.0111409	0.0011123
7.76	0.0106825	0.0011081
7.77	0.010224	0.00110389
7.78	0.00976532	0.00109968
7.79	0.00930661	0.00109548
7.8	0.00884788	0.00109127
7.81	0.00838918	0.00108706
7.82	0.00793056	0.00108285
7.83	0.00747207	0.00107865
7.84	0.00701374	0.00107445
7.85	0.00655563	0.00107025
7.86	0.00609778	0.00106606
7.87	0.00564024	0.00106187
7.88	0.00518305	0.00105769
7.89	0.00472625	0.00105352
7.9	0.00426989	0.00104935
7.91	0.00381402	0.0010452
7.92	0.00335868	0.00104105
7.93	0.00290391	0.00103691
7.94	0.00244976	0.00103279
7.95	0.00199627	0.00102867
7.96	0.00154349	0.00102457
7.97	0.00109147	0.00102049
7.98	0.00064023	0.00101641
7.99	0.000189832	0.00101236
8	-0.000259684	0.00100832
8.01	-0.000708277	0.00100429
8.02	-0.0011559	0.00100028
8.03	-0.00160252	0.000996295
8.04	-0.00204808	0.000992325
8.05	-0.00249255	0.000988373
8.06	-0.00293588	0.000984443
8.07	-0.00337803	0.000980533
8.08	-0.00381897	0.000976644
8.09	-0.00425863	0.000972778
8.1	-0.004697	0.000968935
8.11	-0.00513402	0.000965115
8.12	-0.00556965	0.000961319
8.13	-0.00600386	0.000957549
8.14	-0.0064366	0.000953803
8.15	-0.00686783	0.000950084
8.16	-0.00729752	0.000946392
8.17	-0.00772561	0.000942726
8.18	-0.00815208	0.000939089
8.19	-0.00857689	0.00093548
8.2	-0.00899999	0.000931899
8.21	-0.00942134	0.000928349
8.22	-0.00984091	0.000924828
8.23	-0.0102587	0.000921338
8.24	-0.0106745	0.000917878
8.25	-0.0110885	0.00091445
8.26	-0.0115006	0.000911055
8.27	-0.0119107	0.000907691
8.28	-0.0123188	0.000904361
8.29	-0.0127248	0.000901063
8.3	-0.0131287	0.0008978
8.31	-0.0135306	0.000894571
8.32	-0.0139302	0.000891376
8.33	-0.0143277	0.000888216
8.34	-0.014723	0.000885091
8.35	-0.015116	0.000882002
8.36	-0.0155067	0.000878949
8.37	-0.0158951	0.000875933
8.38	-0.0162811	0.000872953
8.39	-0.0166647	0.00087001
8.4	-0.0170459	0.000867104
8.41	-0.0174246	0.000864235
8.42	-0.0178008	0.000861404
8.43	-0.0181745	0.000858611
8.44	-0.0185456	0.000855857
8.45	-0.0189141	0.00085314
8.46	-0.01928	0.000850463
8.47	-0.0196433	0.000847824
8.48	-0.0200039	0.000845223
8.49	-0.0203617	0.000842662
8.5	-0.0207168	0.000840141
8.51	-0.0210691	0.000837658
8.52	-0.0214186	0.000835215
8.53	-0.0217653	0.000832811
8.54	-0.0221091	0.000830447
8.55	-0.02245	0.000828123
8.56	-0.022788	0.000825838
8.57	-0.023123	0.000823594
