t	Theta RK	Omega RK	u	v	Energy
0.001	0.0999999	9.99666e-08	-0.0001999	0.0001999	0.01
0.002	0.0999996	3.99733e-07	-0.000399599	0.000399599	0.01
0.003	0.0999991	8.99098e-07	-0.000599098	0.000599097	0.01
0.004	0.0999984	1.59786e-06	-0.000798396	0.000798394	0.01
0.005	0.0999975	2.49582e-06	-0.000997492	0.000997488	0.01
0.006	0.0999964	3.59277e-06	-0.00119639	0.00119638	0.01
0.007	0.0999951	4.88851e-06	-0.00139508	0.00139507	0.01
0.008	0.0999936	6.38283e-06	-0.00159357	0.00159355	0.00999999
0.009	0.0999919	8.07554e-06	-0.00179185	0.00179183	0.00999999
0.01	0.09999	9.96642e-06	-0.00198993	0.0019899	0.00999999
0.011	0.0999879	1.20553e-05	-0.00218781	0.00218777	0.00999998
0.012	0.0999857	1.43419e-05	-0.00238549	0.00238543	0.00999998
0.013	0.0999832	1.68261e-05	-0.00258295	0.00258288	0.00999997
0.014	0.0999805	1.95076e-05	-0.00278022	0.00278013	0.00999996
0.015	0.0999776	2.23862e-05	-0.00297728	0.00297717	0.00999996
0.016	0.0999745	2.54618e-05	-0.00317413	0.00317399	0.00999995
0.017	0.0999713	2.87342e-05	-0.00337078	0.00337061	0.00999994
0.018	0.0999678	3.2203e-05	-0.00356722	0.00356702	0.00999992
0.019	0.0999641	3.58681e-05	-0.00376345	0.00376322	0.00999991
0.02	0.0999603	3.97294e-05	-0.00395947	0.00395921	0.00999989
0.021	0.0999562	4.37865e-05	-0.00415529	0.00415499	0.00999988
0.022	0.099952	4.80393e-05	-0.0043509	0.00435055	0.00999986
0.023	0.0999475	5.24875e-05	-0.0045463	0.0045459	0.00999984
0.024	0.0999429	5.7131e-05	-0.00474149	0.00474104	0.00999982
0.025	0.099938	6.19695e-05	-0.00493647	0.00493596	0.0099998
0.026	0.099933	6.70028e-05	-0.00513125	0.00513067	0.00999977
0.027	0.0999278	7.22308e-05	-0.00532581	0.00532516	0.00999974
0.028	0.0999223	7.76531e-05	-0.00552016	0.00551944	0.00999971
0.029	0.0999167	8.32696e-05	-0.0057143	0.0057135	0.00999968
0.03	0.0999109	8.908e-05	-0.00590823	0.00590735	0.00999965
0.031	0.0999049	9.50842e-05	-0.00610195	0.00610097	0.00999961
0.032	0.0998987	0.000101282	-0.00629546	0.00629438	0.00999957
0.033	0.0998923	0.000107673	-0.00648875	0.00648758	0.00999953
0.034	0.0998857	0.000114257	-0.00668184	0.00668055	0.00999949
0.035	0.099879	0.000121034	-0.0068747	0.0068733	0.00999944
0.036	0.099872	0.000128004	-0.00706736	0.00706583	0.00999939
0.037	0.0998648	0.000135166	-0.0072598	0.00725814	0.00999934
0.038	0.0998575	0.00014252	-0.00745203	0.00745023	0.00999929
0.039	0.0998499	0.000150066	-0.00764404	0.0076421	0.00999923
0.04	0.0998422	0.000157804	-0.00783584	0.00783375	0.00999917
0.041	0.0998342	0.000165733	-0.00802742	0.00802517	0.00999911
0.042	0.0998261	0.000173854	-0.00821879	0.00821637	0.00999904
0.043	0.0998178	0.000182166	-0.00840994	0.00840735	0.00999897
0.044	0.0998093	0.000190669	-0.00860088	0.0085981	0.0099989
0.045	0.0998006	0.000199362	-0.0087916	0.00878863	0.00999883
0.046	0.0997917	0.000208246	-0.0089821	0.00897893	0.00999875
0.047	0.0997826	0.00021732	-0.00917238	0.009169	0.00999867
0.048	0.0997734	0.000226584	-0.00936245	0.00935885	0.00999858
0.049	0.0997639	0.000236038	-0.0095523	0.00954847	0.00999849
0.05	0.0997543	0.000245681	-0.00974193	0.00973787	0.0099984
0.051	0.0997444	0.000255513	-0.00993134	0.00992703	0.0099983
0.052	0.0997344	0.000265535	-0.0101205	0.010116	0.0099982
0.053	0.0997242	0.000275745	-0.0103095	0.0103047	0.0099981
0.054	0.0997138	0.000286144	-0.0104983	0.0104932	0.00999799
0.055	0.0997032	0.000296731	-0.0106868	0.0106814	0.00999787
0.056	0.0996924	0.000307507	-0.0108751	0.0108694	0.00999776
0.057	0.0996814	0.00031847	-0.0110632	0.0110572	0.00999764
0.058	0.0996703	0.000329621	-0.0112511	0.0112448	0.00999751
0.059	0.0996589	0.000340959	-0.0114387	0.0114321	0.00999738
0.06	0.0996474	0.000352485	-0.0116261	0.0116192	0.00999725
0.061	0.0996357	0.000364198	-0.0118133	0.011806	0.00999711
0.062	0.0996238	0.000376097	-0.0120003	0.0119926	0.00999697
0.063	0.0996117	0.000388183	-0.0121871	0.012179	0.00999683
0.064	0.0995994	0.000400455	-0.0123736	0.0123652	0.00999668
0.065	0.0995869	0.000412913	-0.0125599	0.0125511	0.00999652
0.066	0.0995743	0.000425557	-0.012746	0.0127368	0.00999636
0.067	0.0995614	0.000438387	-0.0129319	0.0129222	0.0099962
0.068	0.0995484	0.000451401	-0.0131175	0.0131074	0.00999603
0.069	0.0995352	0.000464601	-0.0133029	0.0132924	0.00999585
0.07	0.0995218	0.000477986	-0.0134881	0.0134771	0.00999567
0.071	0.0995082	0.000491555	-0.0136731	0.0136616	0.00999549
0.072	0.0994945	0.000505309	-0.0138578	0.0138459	0.0099953
0.073	0.0994805	0.000519247	-0.0140424	0.0140299	0.0099951
0.074	0.0994664	0.000533369	-0.0142266	0.0142136	0.0099949
0.075	0.0994521	0.000547674	-0.0144107	0.0143972	0.0099947
0.076	0.0994376	0.000562163	-0.0145945	0.0145805	0.00999449
0.077	0.0994229	0.000576835	-0.0147781	0.0147635	0.00999427
0.078	0.099408	0.00059169	-0.0149615	0.0149463	0.00999405
0.079	0.099393	0.000606728	-0.0151447	0.0151289	0.00999382
0.08	0.0993777	0.000621948	-0.0153276	0.0153112	0.00999359
0.081	0.0993623	0.00063735	-0.0155103	0.0154933	0.00999335
0.082	0.0993467	0.000652934	-0.0156927	0.0156751	0.00999311
0.083	0.0993309	0.0006687	-0.015875	0.0158567	0.00999286
0.084	0.099315	0.000684648	-0.016057	0.0160381	0.00999261
0.085	0.0992988	0.000700776	-0.0162387	0.0162192	0.00999235
0.086	0.0992825	0.000717086	-0.0164203	0.0164	0.00999208
0.087	0.099266	0.000733576	-0.0166016	0.0165806	0.00999181
0.088	0.0992493	0.000750247	-0.0167827	0.016761	0.00999153
0.089	0.0992324	0.000767098	-0.0169635	0.0169411	0.00999124
0.09	0.0992153	0.000784129	-0.0171442	0.017121	0.00999095
0.091	0.0991981	0.00080134	-0.0173245	0.0173006	0.00999066
0.092	0.0991807	0.00081873	-0.0175047	0.0174799	0.00999035
0.093	0.0991631	0.0008363	-0.0176846	0.0176591	0.00999004
0.094	0.0991453	0.000854048	-0.0178643	0.0178379	0.00998973
0.095	0.0991274	0.000871975	-0.0180438	0.0180165	0.0099894
0.096	0.0991092	0.000890081	-0.018223	0.0181949	0.00998908
0.097	0.0990909	0.000908365	-0.018402	0.018373	0.00998874
0.098	0.0990724	0.000926827	-0.0185807	0.0185509	0.0099884
0.099	0.0990538	0.000945467	-0.0187592	0.0187285	0.00998805
0.1	0.0990349	0.000964284	-0.0189375	0.0189059	0.0099877
0.101	0.0990159	0.000983279	-0.0191156	0.019083	0.00998733
0.102	0.0989967	0.00100245	-0.0192934	0.0192598	0.00998696
0.103	0.0989773	0.0010218	-0.019471	0.0194364	0.00998659
0.104	0.0989577	0.00104132	-0.0196483	0.0196128	0.00998621
0.105	0.098938	0.00106102	-0.0198254	0.0197889	0.00998582
0.106	0.0989181	0.0010809	-0.0200023	0.0199647	0.00998542
0.107	0.098898	0.00110095	-0.0201789	0.0201403	0.00998502
0.108	0.0988777	0.00112118	-0.0203553	0.0203156	0.00998461
0.109	0.0988573	0.00114158	-0.0205315	0.0204907	0.00998419
0.11	0.0988367	0.00116216	-0.0207074	0.0206655	0.00998376
0.111	0.0988159	0.00118292	-0.0208831	0.0208401	0.00998333
0.112	0.0987949	0.00120384	-0.0210585	0.0210144	0.00998289
0.113	0.0987738	0.00122494	-0.0212338	0.0211884	0.00998244
0.114	0.0987524	0.00124622	-0.0214087	0.0213622	0.00998199
0.115	0.0987309	0.00126767	-0.0215835	0.0215357	0.00998153
0.116	0.0987093	0.00128929	-0.0217579	0.021709	0.00998106
0.117	0.0986874	0.00131109	-0.0219322	0.021882	0.00998058
0.118	0.0986654	0.00133305	-0.0221062	0.0220547	0.00998009
0.119	0.0986432	0.0013552	-0.02228	0.0222272	0.0099796
0.12	0.0986208	0.00137751	-0.0224535	0.0223994	0.0099791
0.121	0.0985983	0.00139999	-0.0226268	0.0225714	0.00997859
0.122	0.0985756	0.00142265	-0.0227998	0.022743	0.00997808
0.123	0.0985527	0.00144548	-0.0229727	0.0229145	0.00997755
0.124	0.0985296	0.00146848	-0.0231452	0.0230856	0.00997702
0.125	0.0985064	0.00149165	-0.0233175	0.0232566	0.00997648
0.126	0.098483	0.00151499	-0.0234896	0.0234272	0.00997593
0.127	0.0984594	0.00153851	-0.0236615	0.0235976	0.00997538
0.128	0.0984357	0.00156219	-0.0238331	0.0237677	0.00997482
0.129	0.0984118	0.00158604	-0.0240044	0.0239375	0.00997424
0.13	0.0983877	0.00161006	-0.0241755	0.0241071	0.00997366
0.131	0.0983634	0.00163425	-0.0243464	0.0242764	0.00997307
0.132	0.098339	0.00165862	-0.024517	0.0244455	0.00997248
0.133	0.0983144	0.00168315	-0.0246874	0.0246143	0.00997187
0.134	0.0982896	0.00170784	-0.0248575	0.0247828	0.00997126
0.135	0.0982647	0.00173271	-0.0250274	0.024951	0.00997064
0.136	0.0982396	0.00175775	-0.0251971	0.025119	0.00997001
0.137	0.0982143	0.00178295	-0.0253665	0.0252867	0.00996937
0.138	0.0981888	0.00180832	-0.0255356	0.0254541	0.00996872
0.139	0.0981632	0.00183386	-0.0257045	0.0256213	0.00996806
0.14	0.0981374	0.00185956	-0.0258732	0.0257882	0.0099674
0.141	0.0981115	0.00188543	-0.0260416	0.0259549	0.00996672
0.142	0.0980853	0.00191147	-0.0262098	0.0261212	0.00996604
0.143	0.098059	0.00193768	-0.0263777	0.0262873	0.00996535
0.144	0.0980326	0.00196405	-0.0265454	0.0264531	0.00996465
0.145	0.098006	0.00199058	-0.0267128	0.0266187	0.00996394
0.146	0.0979792	0.00201728	-0.02688	0.026784	0.00996322
0.147	0.0979522	0.00204415	-0.027047	0.026949	0.00996249
0.148	0.0979251	0.00207118	-0.0272137	0.0271137	0.00996176
0.149	0.0978978	0.00209838	-0.0273801	0.0272781	0.00996101
0.15	0.0978703	0.00212574	-0.0275463	0.0274423	0.00996026
0.151	0.0978427	0.00215326	-0.0277122	0.0276062	0.0099595
0.152	0.0978149	0.00218095	-0.0278779	0.0277699	0.00995872
0.153	0.0977869	0.0022088	-0.0280434	0.0279332	0.00995794
0.154	0.0977588	0.00223682	-0.0282086	0.0280963	0.00995715
0.155	0.0977305	0.00226499	-0.0283735	0.0282591	0.00995635
0.156	0.097702	0.00229333	-0.0285382	0.0284217	0.00995554
0.157	0.0976734	0.00232184	-0.0287027	0.0285839	0.00995472
0.158	0.0976446	0.0023505	-0.0288669	0.0287459	0.00995389
0.159	0.0976157	0.00237933	-0.0290308	0.0289076	0.00995305
0.16	0.0975866	0.00240832	-0.0291945	0.029069	0.00995221
0.161	0.0975573	0.00243747	-0.0293579	0.0292302	0.00995135
0.162	0.0975279	0.00246678	-0.0295211	0.029391	0.00995048
0.163	0.0974983	0.00249625	-0.0296841	0.0295516	0.00994961
0.164	0.0974685	0.00252588	-0.0298468	0.029712	0.00994872
0.165	0.0974386	0.00255567	-0.0300092	0.029872	0.00994783
0.166	0.0974085	0.00258562	-0.0301714	0.0300317	0.00994692
0.167	0.0973782	0.00261574	-0.0303333	0.0301912	0.009946
0.168	0.0973478	0.00264601	-0.030495	0.0303504	0.00994508
0.169	0.0973172	0.00267644	-0.0306564	0.0305093	0.00994414
0.17	0.0972865	0.00270703	-0.0308176	0.030668	0.0099432
0.171	0.0972556	0.00273777	-0.0309785	0.0308263	0.00994224
0.172	0.0972245	0.00276868	-0.0311392	0.0309844	0.00994128
0.173	0.0971933	0.00279974	-0.0312996	0.0311422	0.00994031
0.174	0.0971619	0.00283096	-0.0314598	0.0312997	0.00993932
0.175	0.0971304	0.00286234	-0.0316197	0.0314569	0.00993833
0.176	0.0970987	0.00289388	-0.0317793	0.0316138	0.00993732
0.177	0.0970668	0.00292557	-0.0319387	0.0317705	0.00993631
0.178	0.0970348	0.00295742	-0.0320979	0.0319268	0.00993528
0.179	0.0970026	0.00298942	-0.0322568	0.0320829	0.00993425
0.18	0.0969703	0.00302158	-0.0324154	0.0322387	0.0099332
0.181	0.0969378	0.0030539	-0.0325738	0.0323942	0.00993214
0.182	0.0969052	0.00308637	-0.0327319	0.0325495	0.00993108
0.183	0.0968723	0.003119	-0.0328898	0.0327044	0.00993
0.184	0.0968394	0.00315178	-0.0330474	0.0328591	0.00992891
0.185	0.0968063	0.00318472	-0.0332047	0.0330135	0.00992782
0.186	0.096773	0.00321781	-0.0333618	0.0331675	0.00992671
0.187	0.0967395	0.00325105	-0.0335186	0.0333213	0.00992559
0.188	0.0967059	0.00328445	-0.0336752	0.0334749	0.00992446
0.189	0.0966722	0.003318	-0.0338315	0.0336281	0.00992332
0.19	0.0966383	0.0033517	-0.0339876	0.033781	0.00992217
0.191	0.0966042	0.00338556	-0.0341434	0.0339337	0.00992101
0.192	0.09657	0.00341957	-0.034299	0.034086	0.00991984
0.193	0.0965356	0.00345373	-0.0344543	0.0342381	0.00991866
0.194	0.0965011	0.00348805	-0.0346093	0.0343899	0.00991747
0.195	0.0964664	0.00352251	-0.0347641	0.0345414	0.00991626
0.196	0.0964315	0.00355713	-0.0349186	0.0346926	0.00991505
0.197	0.0963966	0.0035919	-0.0350729	0.0348435	0.00991382
0.198	0.0963614	0.00362682	-0.0352268	0.0349941	0.00991259
0.199	0.0963261	0.00366189	-0.0353806	0.0351444	0.00991134
0.2	0.0962906	0.00369711	-0.0355341	0.0352945	0.00991009
0.201	0.096255	0.00373248	-0.0356873	0.0354442	0.00990882
0.202	0.0962193	0.00376799	-0.0358402	0.0355937	0.00990754
0.203	0.0961833	0.00380366	-0.0359929	0.0357428	0.00990625
0.204	0.0961473	0.00383948	-0.0361454	0.0358917	0.00990495
0.205	0.0961111	0.00387545	-0.0362976	0.0360403	0.00990364
0.206	0.0960747	0.00391156	-0.0364495	0.0361886	0.00990231
0.207	0.0960382	0.00394782	-0.0366011	0.0363366	0.00990098
0.208	0.0960015	0.00398423	-0.0367525	0.0364842	0.00989963
0.209	0.0959647	0.00402079	-0.0369037	0.0366317	0.00989828
0.21	0.0959277	0.0040575	-0.0370546	0.0367788	0.00989691
0.211	0.0958905	0.00409435	-0.0372052	0.0369256	0.00989553
0.212	0.0958533	0.00413135	-0.0373555	0.0370721	0.00989414
0.213	0.0958158	0.00416849	-0.0375056	0.0372183	0.00989274
0.214	0.0957783	0.00420578	-0.0376554	0.0373642	0.00989133
0.215	0.0957405	0.00424322	-0.037805	0.0375099	0.0098899
0.216	0.0957026	0.0042808	-0.0379543	0.0376552	0.00988847
0.217	0.0956646	0.00431853	-0.0381033	0.0378003	0.00988702
0.218	0.0956264	0.0043564	-0.0382521	0.037945	0.00988556
0.219	0.0955881	0.00439442	-0.0384006	0.0380894	0.00988409
0.22	0.0955496	0.00443258	-0.0385489	0.0382336	0.00988261
0.221	0.095511	0.00447089	-0.0386969	0.0383774	0.00988112
0.222	0.0954722	0.00450934	-0.0388446	0.038521	0.00987962
0.223	0.0954333	0.00454793	-0.038992	0.0386643	0.0098781
0.224	0.0953943	0.00458667	-0.0391392	0.0388072	0.00987658
0.225	0.095355	0.00462555	-0.0392862	0.0389499	0.00987504
0.226	0.0953157	0.00466457	-0.0394328	0.0390922	0.00987349
0.227	0.0952762	0.00470373	-0.0395792	0.0392343	0.00987193
0.228	0.0952365	0.00474303	-0.0397254	0.0393761	0.00987036
0.229	0.0951967	0.00478248	-0.0398712	0.0395175	0.00986877
0.23	0.0951568	0.00482207	-0.0400168	0.0396587	0.00986718
0.231	0.0951167	0.0048618	-0.0401622	0.0397995	0.00986557
0.232	0.0950765	0.00490167	-0.0403073	0.0399401	0.00986395
0.233	0.0950361	0.00494168	-0.0404521	0.0400804	0.00986232
0.234	0.0949956	0.00498183	-0.0405966	0.0402203	0.00986068
0.235	0.0949549	0.00502212	-0.0407409	0.04036	0.00985902
0.236	0.0949141	0.00506255	-0.0408849	0.0404993	0.00985736
0.237	0.0948731	0.00510312	-0.0410287	0.0406384	0.00985568
0.238	0.094832	0.00514383	-0.0411721	0.0407771	0.00985399
0.239	0.0947908	0.00518467	-0.0413154	0.0409156	0.00985229
0.24	0.0947494	0.00522566	-0.0414583	0.0410537	0.00985058
0.241	0.0947079	0.00526678	-0.041601	0.0411916	0.00984885
0.242	0.0946662	0.00530804	-0.0417434	0.0413291	0.00984712
0.243	0.0946244	0.00534944	-0.0418856	0.0414663	0.00984537
0.244	0.0945824	0.00539097	-0.0420274	0.0416033	0.00984361
0.245	0.0945403	0.00543264	-0.042169	0.0417399	0.00984183
0.246	0.0944981	0.00547445	-0.0423104	0.0418762	0.00984005
0.247	0.0944557	0.0055164	-0.0424515	0.0420122	0.00983825
0.248	0.0944132	0.00555848	-0.0425923	0.042148	0.00983645
0.249	0.0943705	0.00560069	-0.0427328	0.0422834	0.00983463
0.25	0.0943277	0.00564304	-0.0428731	0.0424185	0.00983279
0.251	0.0942848	0.00568553	-0.0430131	0.0425533	0.00983095
0.252	0.0942417	0.00572815	-0.0431528	0.0426878	0.00982909
0.253	0.0941985	0.0057709	-0.0432923	0.0428219	0.00982722
0.254	0.0941551	0.00581379	-0.0434315	0.0429558	0.00982534
0.255	0.0941116	0.00585682	-0.0435704	0.0430894	0.00982345
0.256	0.094068	0.00589997	-0.0437091	0.0432227	0.00982155
0.257	0.0940242	0.00594326	-0.0438475	0.0433556	0.00981963
0.258	0.0939803	0.00598668	-0.0439856	0.0434883	0.0098177
0.259	0.0939362	0.00603024	-0.0441235	0.0436206	0.00981576
0.26	0.093892	0.00607392	-0.044261	0.0437527	0.00981381
0.261	0.0938477	0.00611774	-0.0443984	0.0438844	0.00981184
0.262	0.0938032	0.00616169	-0.0445354	0.0440158	0.00980986
0.263	0.0937586	0.00620577	-0.0446722	0.0441469	0.00980787
0.264	0.0937139	0.00624999	-0.0448087	0.0442777	0.00980587
0.265	0.093669	0.00629433	-0.0449449	0.0444082	0.00980386
0.266	0.093624	0.0063388	-0.0450809	0.0445384	0.00980183
0.267	0.0935788	0.00638341	-0.0452166	0.0446683	0.00979979
0.268	0.0935336	0.00642814	-0.045352	0.0447979	0.00979774
0.269	0.0934881	0.006473	-0.0454871	0.0449271	0.00979568
0.27	0.0934426	0.00651799	-0.045622	0.0450561	0.0097936
0.271	0.0933969	0.00656311	-0.0457566	0.0451847	0.00979151
0.272	0.0933511	0.00660836	-0.045891	0.045313	0.00978941
0.273	0.0933051	0.00665374	-0.046025	0.045441	0.0097873
0.274	0.093259	0.00669924	-0.0461588	0.0455687	0.00978518
0.275	0.0932128	0.00674488	-0.0462924	0.0456961	0.00978304
0.276	0.0931664	0.00679064	-0.0464256	0.0458232	0.00978089
0.277	0.0931199	0.00683652	-0.0465586	0.04595	0.00977873
0.278	0.0930733	0.00688254	-0.0466913	0.0460765	0.00977655
0.279	0.0930266	0.00692868	-0.0468237	0.0462026	0.00977437
0.28	0.0929797	0.00697494	-0.0469559	0.0463284	0.00977217
0.281	0.0929326	0.00702133	-0.0470878	0.046454	0.00976996
0.282	0.0928855	0.00706785	-0.0472194	0.0465792	0.00976773
0.283	0.0928382	0.00711449	-0.0473508	0.0467041	0.0097655
0.284	0.0927908	0.00716126	-0.0474818	0.0468287	0.00976325
0.285	0.0927432	0.00720815	-0.0476126	0.0469529	0.00976099
0.286	0.0926956	0.00725516	-0.0477432	0.0470769	0.00975871
0.287	0.0926478	0.0073023	-0.0478734	0.0472006	0.00975643
0.288	0.0925998	0.00734956	-0.0480034	0.0473239	0.00975413
0.289	0.0925517	0.00739695	-0.0481331	0.0474469	0.00975182
0.29	0.0925036	0.00744446	-0.0482626	0.0475696	0.00974949
0.291	0.0924552	0.00749209	-0.0483917	0.047692	0.00974716
0.292	0.0924068	0.00753984	-0.0485206	0.0478141	0.00974481
0.293	0.0923582	0.00758772	-0.0486492	0.0479358	0.00974245
0.294	0.0923095	0.00763571	-0.0487776	0.0480573	0.00974008
0.295	0.0922606	0.00768383	-0.0489056	0.0481784	0.00973769
0.296	0.0922117	0.00773207	-0.0490334	0.0482992	0.00973529
0.297	0.0921626	0.00778043	-0.049161	0.0484197	0.00973288
0.298	0.0921133	0.00782891	-0.0492882	0.0485399	0.00973046
0.299	0.092064	0.00787751	-0.0494152	0.0486598	0.00972802
0.3	0.0920145	0.00792623	-0.0495419	0.0487794	0.00972557
0.301	0.0919649	0.00797507	-0.0496683	0.0488986	0.00972311
0.302	0.0919152	0.00802403	-0.0497944	0.0490175	0.00972064
0.303	0.0918653	0.0080731	-0.0499203	0.0491361	0.00971815
0.304	0.0918153	0.0081223	-0.0500459	0.0492544	0.00971565
0.305	0.0917652	0.00817161	-0.0501712	0.0493724	0.00971314
0.306	0.091715	0.00822104	-0.0502963	0.04949	0.00971062
0.307	0.0916646	0.00827059	-0.0504211	0.0496074	0.00970808
0.308	0.0916141	0.00832026	-0.0505456	0.0497244	0.00970553
0.309	0.0915635	0.00837004	-0.0506698	0.0498411	0.00970297
0.31	0.0915128	0.00841994	-0.0507937	0.0499575	0.00970039
0.311	0.0914619	0.00846996	-0.0509174	0.0500736	0.00969781
0.312	0.091411	0.00852009	-0.0510408	0.0501893	0.00969521
0.313	0.0913599	0.00857033	-0.0511639	0.0503047	0.00969259
0.314	0.0913086	0.0086207	-0.0512868	0.0504199	0.00968997
0.315	0.0912573	0.00867117	-0.0514094	0.0505347	0.00968733
0.316	0.0912058	0.00872177	-0.0515317	0.0506491	0.00968468
0.317	0.0911542	0.00877247	-0.0516537	0.0507633	0.00968202
0.318	0.0911025	0.00882329	-0.0517754	0.0508771	0.00967934
0.319	0.0910507	0.00887423	-0.0518969	0.0509907	0.00967666
0.32	0.0909987	0.00892527	-0.0520181	0.0511039	0.00967396
0.321	0.0909466	0.00897643	-0.052139	0.0512167	0.00967124
0.322	0.0908944	0.00902771	-0.0522596	0.0513293	0.00966852
0.323	0.0908421	0.00907909	-0.05238	0.0514416	0.00966578
0.324	0.0907897	0.00913059	-0.0525001	0.0515535	0.00966303
0.325	0.0907371	0.0091822	-0.0526199	0.0516651	0.00966026
0.326	0.0906844	0.00923392	-0.0527394	0.0517764	0.00965749
0.327	0.0906316	0.00928575	-0.0528587	0.0518873	0.0096547
0.328	0.0905787	0.00933769	-0.0529777	0.051998	0.0096519
0.329	0.0905257	0.00938975	-0.0530964	0.0521083	0.00964908
0.33	0.0904725	0.00944191	-0.0532148	0.0522183	0.00964626
0.331	0.0904193	0.00949418	-0.053333	0.052328	0.00964342
0.332	0.0903659	0.00954657	-0.0534508	0.0524373	0.00964057
0.333	0.0903124	0.00959906	-0.0535684	0.0525464	0.0096377
0.334	0.0902587	0.00965166	-0.0536857	0.0526551	0.00963483
0.335	0.090205	0.00970437	-0.0538028	0.0527635	0.00963194
0.336	0.0901511	0.00975719	-0.0539195	0.0528716	0.00962903
0.337	0.0900971	0.00981011	-0.054036	0.0529793	0.00962612
0.338	0.0900431	0.00986314	-0.0541522	0.0530868	0.00962319
0.339	0.0899888	0.00991629	-0.0542682	0.0531939	0.00962025
0.34	0.0899345	0.00996953	-0.0543838	0.0533007	0.0096173
0.341	0.0898801	0.0100229	-0.0544992	0.0534071	0.00961434
0.342	0.0898255	0.0100763	-0.0546143	0.0535133	0.00961136
0.343	0.0897708	0.0101299	-0.0547291	0.0536191	0.00960837
0.344	0.0897161	0.0101836	-0.0548437	0.0537246	0.00960536
0.345	0.0896612	0.0102374	-0.0549579	0.0538298	0.00960235
0.346	0.0896061	0.0102912	-0.0550719	0.0539347	0.00959932
0.347	0.089551	0.0103452	-0.0551856	0.0540392	0.00959628
0.348	0.0894958	0.0103993	-0.0552991	0.0541434	0.00959323
0.349	0.0894404	0.0104535	-0.0554122	0.0542473	0.00959016
0.35	0.089385	0.0105078	-0.0555251	0.0543509	0.00958708
0.351	0.0893294	0.0105622	-0.0556377	0.0544541	0.00958399
0.352	0.0892737	0.0106167	-0.05575	0.054557	0.00958089
0.353	0.0892179	0.0106713	-0.0558621	0.0546596	0.00957777
0.354	0.089162	0.010726	-0.0559738	0.0547619	0.00957465
0.355	0.0891059	0.0107809	-0.0560853	0.0548638	0.00957151
0.356	0.0890498	0.0108358	-0.0561965	0.0549655	0.00956835
0.357	0.0889935	0.0108908	-0.0563074	0.0550668	0.00956519
0.358	0.0889372	0.0109459	-0.0564181	0.0551677	0.00956201
0.359	0.0888807	0.0110011	-0.0565285	0.0552684	0.00955882
0.36	0.0888241	0.0110564	-0.0566385	0.0553687	0.00955561
0.361	0.0887674	0.0111119	-0.0567484	0.0554687	0.0095524
0.362	0.0887106	0.0111674	-0.0568579	0.0555684	0.00954917
0.363	0.0886537	0.011223	-0.0569672	0.0556677	0.00954593
0.364	0.0885967	0.0112787	-0.0570761	0.0557668	0.00954268
0.365	0.0885395	0.0113345	-0.0571848	0.0558655	0.00953941
0.366	0.0884823	0.0113904	-0.0572933	0.0559639	0.00953613
0.367	0.088425	0.0114465	-0.0574014	0.0560619	0.00953284
0.368	0.0883675	0.0115026	-0.0575093	0.0561597	0.00952954
0.369	0.0883099	0.0115588	-0.0576168	0.0562571	0.00952622
0.37	0.0882523	0.0116151	-0.0577241	0.0563542	0.0095229
0.371	0.0881945	0.0116715	-0.0578312	0.0564509	0.00951956
0.372	0.0881366	0.011728	-0.0579379	0.0565473	0.0095162
0.373	0.0880786	0.0117846	-0.0580444	0.0566434	0.00951284
0.374	0.0880205	0.0118413	-0.0581506	0.0567392	0.00950946
0.375	0.0879623	0.0118981	-0.0582565	0.0568347	0.00950607
0.376	0.087904	0.0119549	-0.0583621	0.0569298	0.00950267
0.377	0.0878456	0.0120119	-0.0584675	0.0570246	0.00949925
0.378	0.0877871	0.012069	-0.0585725	0.0571191	0.00949583
0.379	0.0877284	0.0121262	-0.0586773	0.0572133	0.00949239
0.38	0.0876697	0.0121834	-0.0587818	0.0573071	0.00948894
0.381	0.0876109	0.0122408	-0.0588861	0.0574006	0.00948547
0.382	0.0875519	0.0122982	-0.05899	0.0574938	0.009482
0.383	0.0874929	0.0123558	-0.0590937	0.0575866	0.00947851
0.384	0.0874338	0.0124134	-0.0591971	0.0576791	0.00947501
0.385	0.0873745	0.0124711	-0.0593002	0.0577713	0.0094715
0.386	0.0873152	0.0125289	-0.0594031	0.0578632	0.00946797
0.387	0.0872557	0.0125868	-0.0595056	0.0579548	0.00946443
0.388	0.0871961	0.0126448	-0.0596079	0.058046	0.00946089
0.389	0.0871365	0.0127029	-0.0597099	0.0581369	0.00945732
0.39	0.0870767	0.0127611	-0.0598116	0.0582274	0.00945375
0.391	0.0870169	0.0128194	-0.0599131	0.0583177	0.00945016
0.392	0.0869569	0.0128778	-0.0600142	0.0584076	0.00944657
0.393	0.0868968	0.0129362	-0.0601151	0.0584972	0.00944295
0.394	0.0868367	0.0129947	-0.0602157	0.0585864	0.00943933
0.395	0.0867764	0.0130534	-0.060316	0.0586754	0.0094357
0.396	0.086716	0.0131121	-0.0604161	0.058764	0.00943205
0.397	0.0866556	0.0131709	-0.0605158	0.0588523	0.00942839
0.398	0.086595	0.0132298	-0.0606153	0.0589402	0.00942472
0.399	0.0865343	0.0132888	-0.0607145	0.0590278	0.00942104
0.4	0.0864736	0.0133479	-0.0608135	0.0591151	0.00941734
0.401	0.0864127	0.013407	-0.0609121	0.0592021	0.00941364
